2.275000000000000000e+03 7.871251607613153484e-04 6.195660187035265505e-07 3.838620515321385891e-13 2.378278829991359245e-19 1.473500746064622245e-25 9.129309907959309053e-32 5.656210193185067679e-38 3.504395630341964578e-44 2.171204448652998747e-50 1.345204496043319061e-56 8.334429939556400055e-63 3.199271374949065818e-75 1.228078873395985588e-87 4.714128757850571813e-100 1.809575136175159894e-112 6.946272241737410050e-125 0.000000000000000000e+00
2.300000000000000000e+03 7.276698588206596775e-04 5.295034234360788185e-07 2.803738754305274263e-13 1.484589268825044689e-19 7.860951002393291086e-26 4.162400467230478743e-32 2.204005297110480576e-38 1.167028350091255544e-44 6.179455066202808233e-51 3.272042612523819608e-57 1.732557764960050631e-63 4.857639349691057432e-76 1.361955169916718466e-88 3.818566491521955064e-101 1.070626285817170415e-113 3.001756408923366676e-126 0.000000000000000000e+00
2.324999999999999545e+03 6.727054982258968497e-04 4.525326873433521067e-07 2.047858331141960505e-13 9.267228338901371227e-20 4.193723744427536019e-26 1.897797076041404536e-32 8.588152108533665798e-39 3.886419552988243353e-45 1.758731884457531260e-51 7.958836659900101723e-58 3.601633741831304522e-64 7.375635663931126059e-77 1.510425694184933680e-89 3.093137841407539349e-102 6.334308097896979955e-115 1.297176561029776432e-127 0.000000000000000000e+00
2.350000000000000000e+03 6.218928568468868202e-04 3.867507253971824592e-07 1.495761235952468502e-13 5.784867430256023859e-20 2.237301674978056074e-26 8.652780457300899825e-33 3.346469118563693618e-39 1.294249359123780569e-45 5.005518784859615823e-52 1.935888021033683097e-58 7.487060964224837506e-65 1.119885556150046267e-77 1.675081403592316808e-90 2.505521830558248210e-103 3.747662429981710076e-116 5.605608188201934893e-129 0.000000000000000000e+00
2.374999999999999545e+03 5.749183356121630607e-04 3.305310926230597275e-07 1.092508031905936940e-13 3.611078734853360791e-20 1.193573799778983893e-26 3.945132521672039794e-33 1.303988962931014622e-39 4.310088966860011450e-46 1.424618415518841826e-52 4.708806814523774164e-59 1.556407061355438798e-65 1.700387215445903137e-78 1.857686690224839837e-91 2.029537629835415543e-104 2.217286161650553583e-117 2.422402940637072448e-130 0.000000000000000000e+00
2.400000000000000000e+03 5.314920230775983714e-04 2.824837705951183504e-07 7.979708064963545636e-14 2.254138022439166041e-20 6.367574080204425007e-27 1.798736335719872613e-33 5.081138224205954475e-40 1.435339084488679233e-46 4.054599966689123306e-53 1.145358686845166457e-59 3.235452405438954491e-66 2.581796565348683772e-79 2.060198287460799938e-92 1.643978088987544018e-105 1.311846521531684172e-118 1.046815226786071765e-131 0.000000000000000000e+00
2.425000000000000000e+03 4.913459061874145143e-04 2.414207995271315661e-07 5.828400244431943392e-14 1.407097046974881381e-20 3.397024940929434674e-27 8.201124772527777114e-34 1.979922099605431405e-40 4.779943762881827608e-47 1.153977844929662691e-53 2.785942539595129645e-60 6.725844753456879111e-67 3.920091520505980316e-80 2.284786237631288769e-93 1.331664866588508804e-106 7.761475833925758560e-120 4.523698764760343057e-133 0.000000000000000000e+00
2.450000000000000000e+03 4.542322161848966959e-04 2.063269062202427227e-07 4.257079223041683376e-14 8.783499856246620463e-21 1.812272351125318227e-27 3.739205474361709779e-34 7.714986972468439648e-41 1.591809393558884447e-47 3.284331074653289031e-54 6.776458696362253588e-61 1.398165757949658002e-67 5.952102398535774301e-81 2.533857145422303395e-94 1.078683060793322756e-107 4.592039246350360671e-121 1.954867486702941772e-134 0.000000000000000000e+00
2.475000000000000000e+03 4.199218994643319209e-04 1.763344016497324723e-07 3.109382120516917500e-14 5.482910357217250477e-21 9.668257171390283108e-28 1.704846343312822352e-34 3.006230598528019501e-41 5.301018738125573451e-48 9.347519673213962454e-55 1.648289288485269292e-61 2.906501054307101458e-68 9.037422411526135074e-82 2.810079966195844799e-95 8.737612404112206033e-109 2.716857578535275494e-122 8.447748378688291987e-136 0.000000000000000000e+00
2.500000000000000000e+03 3.882032039267666913e-04 1.507017275390068326e-07 2.271101068324104736e-14 3.422588544121259593e-21 5.157900062542889329e-28 7.773044498987550795e-35 1.171411234235008015e-41 1.765336966578174660e-48 2.660393305517994386e-55 4.009258670747740684e-62 6.042022078324063661e-69 1.372204279691985054e-82 3.116414605567431209e-96 7.077692540044961649e-110 1.607415508896594187e-123 3.650603079495543222e-137 0.000000000000000000e+00
